epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,143.047,0.48795,0.75879,0.36667,0.3952,0.31032,1.28043,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,146.829,0.47797,0.77558,0.36667,0.38667,0.31547,1.27585,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,150.516,0.42004,0.7937,0.36667,0.38768,0.31555,1.24892,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,154.392,0.41598,0.79964,0.36667,0.38831,0.31556,1.29022,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,158.06,0.36622,0.77231,0.36667,0.38829,0.31515,1.31641,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,162.129,0.47849,0.7626,0.36667,0.38642,0.31118,1.32248,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,165.79,0.46145,0.76052,0.36667,0.39689,0.31815,1.32125,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,169.66,0.38599,0.75958,0.36667,0.37275,0.29754,1.32336,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,173.391,0.3429,0.75832,0.36667,0.37017,0.29447,1.30722,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,177.188,0.48105,0.75296,0.36667,0.3757,0.29749,1.30108,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,180.921,0.43593,0.76013,0.36667,0.38656,0.30384,1.26924,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,184.697,0.42324,0.75084,0.36667,0.3876,0.29979,1.29603,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,188.394,0.36182,0.74658,0.36667,0.38827,0.30057,1.28894,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,192.188,0.41018,0.74347,0.36667,0.37705,0.29525,1.29306,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,195.898,0.32078,0.73939,0.36667,0.38058,0.30545,1.2583,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,199.684,0.40423,0.74288,0.36667,0.3805,0.30399,1.25217,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,203.489,0.41604,0.75168,0.36667,0.37446,0.28892,1.30789,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,207.282,0.31154,0.72963,0.33095,0.37094,0.29125,1.2891,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,211.032,0.30495,0.73334,0.33095,0.36952,0.29794,1.27996,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,214.814,0.40282,0.73291,0.33095,0.36948,0.30066,1.23424,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,218.58,0.35795,0.72991,0.33095,0.37018,0.29452,1.31864,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,222.364,0.3609,0.73187,0.33095,0.37017,0.2866,1.33668,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,226.181,0.32714,0.72128,0.33095,0.3718,0.28999,1.3427,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,229.821,0.36772,0.72255,0.33095,0.37009,0.29686,1.27675,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,233.79,0.35925,0.73087,0.34064,0.37012,0.28971,1.30414,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,237.443,0.33314,0.73661,0.33909,0.3659,0.29065,1.32332,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,241.326,0.33307,0.73724,0.33095,0.37011,0.28598,1.34307,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,244.977,0.31067,0.75077,0.33095,0.36948,0.2858,1.29818,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,248.779,0.24487,0.75949,0.33095,0.3721,0.30027,1.29905,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,252.559,0.33466,0.76226,0.33095,0.37154,0.29922,1.35454,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,256.465,0.30406,0.76414,0.33095,0.37155,0.28683,1.33549,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,260.208,0.31715,0.76082,0.33095,0.36961,0.28985,1.31057,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,263.965,0.28779,0.75766,0.33095,0.36669,0.2875,1.30283,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,267.703,0.34433,0.7573,0.33095,0.36667,0.2946,1.30961,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,271.37,0.27584,0.76084,0.33095,0.36669,0.29461,1.30076,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,275.127,0.28206,0.76067,0.33095,0.36669,0.28661,1.28426,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,279.006,0.30928,0.76003,0.33095,0.36742,0.28662,1.30513,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,282.906,0.27817,0.75554,0.33095,0.36746,0.29494,1.31286,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,286.556,0.24398,0.7532,0.33095,0.36676,0.2948,1.28085,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,290.416,0.32188,0.75298,0.33095,0.36972,0.29864,1.27352,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,294.04,0.3065,0.75298,0.33095,0.3697,0.2885,1.31037,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,297.857,0.32333,0.75531,0.33095,0.3697,0.28707,1.31142,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,301.493,0.25884,0.75549,0.33095,0.36921,0.28579,1.32127,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,305.358,0.33708,0.74975,0.33095,0.37729,0.29192,1.28038,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
