epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,2877.8,1.64205,1.09497,0.00462,0.73079,0.54612,0.56217,0.31781,1.73158,1.32443,0.00675,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125
31,2974.79,1.61605,1.09127,0.00464,0.7686,0.51907,0.58499,0.32738,1.73376,1.29593,0.00673,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
32,3071.03,1.62365,1.0674,0.00456,0.69928,0.56873,0.56152,0.31172,1.76017,1.36809,0.00679,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375
33,3165.14,1.59645,1.03588,0.00458,0.74965,0.53773,0.55249,0.30192,1.72084,1.37725,0.00686,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
34,3259.54,1.59372,1.02997,0.0044,0.72198,0.56595,0.56249,0.32264,1.71853,1.33546,0.00683,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625
35,3353.58,1.56562,1.03765,0.00447,0.65522,0.55744,0.54783,0.31357,1.75577,1.3386,0.0069,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
36,3447.96,1.53744,1.01416,0.00447,0.72937,0.53277,0.55207,0.31647,1.72587,1.38832,0.00689,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875
37,3542.78,1.56086,1.01153,0.00445,0.74216,0.53803,0.56024,0.32511,1.70181,1.32161,0.00673,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
38,3639.91,1.56474,1.01818,0.00444,0.73311,0.53064,0.5557,0.30913,1.72934,1.355,0.00684,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125
39,3737.36,1.57088,1.00614,0.00428,0.72379,0.56589,0.5885,0.33249,1.70562,1.2895,0.00667,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
40,3832.29,1.52791,0.96903,0.00419,0.72377,0.5636,0.57493,0.34235,1.68162,1.31906,0.00646,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375
41,3927.18,1.55066,0.9735,0.00424,0.78255,0.54455,0.57113,0.33598,1.68946,1.31591,0.00656,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
42,4022.74,1.54654,0.97513,0.00413,0.75029,0.57175,0.58184,0.33726,1.67686,1.32976,0.00647,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625
43,4117.31,1.50899,0.944,0.00425,0.7446,0.55997,0.57415,0.3363,1.67658,1.3517,0.00654,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
44,4213.47,1.50623,0.93951,0.0043,0.75764,0.56992,0.58716,0.31598,1.71272,1.3061,0.00668,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875
45,4310.94,1.53408,0.93491,0.00415,0.75633,0.56279,0.58651,0.3282,1.70877,1.34849,0.0067,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
46,4406.73,1.51199,0.92589,0.00408,0.73431,0.56929,0.58765,0.34269,1.68277,1.32449,0.00657,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125
47,4502.69,1.46987,0.89778,0.00404,0.70638,0.57851,0.59033,0.34318,1.68422,1.34375,0.00646,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
48,4598.98,1.48393,0.90437,0.00412,0.78393,0.5554,0.58665,0.33947,1.68815,1.35275,0.0066,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375
49,4695.33,1.49804,0.90562,0.00393,0.77115,0.5605,0.58679,0.34516,1.67799,1.28728,0.00645,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
50,4791.91,1.46457,0.88563,0.00402,0.72255,0.58711,0.58974,0.33752,1.66332,1.32027,0.00625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625
51,4890.1,1.46643,0.88726,0.00393,0.72779,0.57855,0.58238,0.34628,1.66308,1.29322,0.00628,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
52,4987.09,1.45948,0.87012,0.00395,0.78401,0.56614,0.58668,0.33889,1.68992,1.24574,0.00628,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875
53,5082.17,1.46142,0.86187,0.00396,0.73646,0.57955,0.59376,0.34422,1.69069,1.25881,0.00628,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
54,5177.92,1.44727,0.85931,0.00395,0.79803,0.56281,0.58941,0.3589,1.6575,1.27002,0.00617,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125
55,5273.21,1.44253,0.83605,0.00386,0.7502,0.5715,0.58678,0.3489,1.67459,1.33951,0.00634,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
56,5367.58,1.42981,0.83607,0.00377,0.79528,0.53997,0.58943,0.35348,1.67302,1.31386,0.00628,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375
57,5462.2,1.42818,0.81827,0.00378,0.75229,0.56237,0.59247,0.3519,1.66,1.30272,0.00622,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
58,5556.75,1.44247,0.83673,0.00384,0.75452,0.56814,0.58707,0.35267,1.67152,1.26747,0.00622,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625
59,5651.65,1.39451,0.81013,0.00375,0.77137,0.5591,0.58803,0.3401,1.66417,1.27618,0.00626,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
60,5746.64,1.41446,0.81896,0.00382,0.79161,0.56419,0.60299,0.36643,1.63773,1.25667,0.0061,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875
61,5841.37,1.38483,0.79138,0.00371,0.76725,0.56747,0.59707,0.36785,1.62368,1.27375,0.00603,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
