epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,44.8874,1.95792,2.34528,0.0034,0.6602,0.2,0.32737,0.27311,1.64555,3.38574,0.00494,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772
31,46.4286,2.09738,2.80948,0.00332,0.79101,0.2,0.30245,0.26382,1.58393,3.43567,0.0046,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212
32,48.0065,2.35006,2.29337,0.00402,0.77328,0.2,0.29156,0.25417,1.54391,3.50904,0.00448,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652
33,49.6417,2.89014,3.05842,0.00343,0.77403,0.2,0.29531,0.25586,1.60091,3.64502,0.00433,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093
34,51.1108,1.7755,2.05914,0.00443,0.77809,0.2,0.27869,0.24057,1.63498,3.575,0.00437,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533
35,52.6772,2.49736,2.20949,0.00388,0.64348,0.2,0.28177,0.24109,1.68359,3.46636,0.00445,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974
36,54.2901,2.359,2.41025,0.00466,0.6575,0.2,0.27947,0.23854,1.80887,3.3201,0.00467,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414
37,55.8902,2.56595,2.54695,0.00355,0.6616,0.2,0.2801,0.22673,1.77153,3.4789,0.00468,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,57.5355,2.07358,2.36073,0.0046,0.64583,0.2,0.27321,0.21111,1.80382,3.60023,0.00514,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,59.0381,1.98238,2.65523,0.0059,0.62577,0.2,0.25289,0.19795,1.86693,3.71227,0.00543,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,60.5,2.05985,2.2871,0.00423,0.77707,0.2,0.26068,0.20287,1.87061,3.80049,0.00529,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,62.1097,2.19801,2.76781,0.00391,0.64597,0.2,0.27016,0.21038,1.89244,3.82066,0.00536,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,63.642,2.24272,2.24542,0.00395,0.70354,0.19533,0.28461,0.2222,1.8714,3.83658,0.00528,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,65.3729,2.40461,2.08249,0.00445,0.65113,0.2,0.27512,0.21352,1.83969,3.84534,0.00502,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,67.1243,2.03186,1.87828,0.00319,0.63793,0.2,0.26874,0.20964,1.8903,3.75597,0.00511,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,68.6717,2.09296,2.29402,0.00557,0.63515,0.2,0.26836,0.20916,1.90049,3.67612,0.00523,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,70.2058,2.10125,2.11687,0.00477,0.77187,0.2,0.26169,0.21043,1.89031,3.69616,0.00533,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,71.7189,2.08512,2.10616,0.00396,0.6106,0.2,0.25941,0.21572,1.87477,3.81936,0.00513,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,73.1666,2.13935,2.23966,0.00415,0.59038,0.2,0.26157,0.21609,1.88823,3.85281,0.00535,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,74.6229,1.9176,2.51141,0.00444,0.39316,0.2,0.16468,0.1356,1.77886,3.99488,0.00554,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,76.0447,2.12845,2.11054,0.00398,0.37235,0.2,0.16057,0.13137,1.79947,4.00604,0.005,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
