epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
59,281.604,0.31627,0.74029,0.36667,0.37826,0.29871,1.24253,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,285.527,0.36426,0.73241,0.36667,0.37779,0.2954,1.24776,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,289.667,0.3231,0.73687,0.36667,0.37699,0.29797,1.25473,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,293.556,0.3204,0.7438,0.36667,0.37598,0.30077,1.23744,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,297.662,0.35813,0.743,0.36667,0.37576,0.29757,1.23107,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,301.961,0.28896,0.74563,0.36324,0.37352,0.2973,1.20068,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,305.971,0.24519,0.74871,0.36034,0.37762,0.30096,1.20125,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,310.607,0.32382,0.75181,0.35774,0.37757,0.30391,1.209,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,314.792,0.26519,0.7636,0.35789,0.37274,0.29287,1.21313,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,319.265,0.30714,0.76714,0.35963,0.3727,0.29911,1.21007,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,323.609,0.27462,0.77208,0.36111,0.37256,0.2996,1.20541,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,327.574,0.35408,0.7697,0.35757,0.37344,0.30563,1.15485,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,332.126,0.26254,0.77005,0.35444,0.37417,0.30011,1.19165,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,336.125,0.30065,0.77136,0.35296,0.37448,0.29737,1.22314,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,340.593,0.30979,0.77449,0.35492,0.37389,0.2929,1.24042,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,345.031,0.30792,0.77245,0.35571,0.37351,0.29701,1.23254,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,349.108,0.25008,0.78127,0.36463,0.37295,0.30671,1.23764,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,353.593,0.30251,0.78478,0.36108,0.37295,0.30155,1.26161,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,357.698,0.31106,0.78213,0.35537,0.37241,0.29219,1.29037,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,362.054,0.30083,0.77943,0.34864,0.37199,0.29317,1.26709,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,366.255,0.25402,0.77853,0.34464,0.36756,0.29127,1.275,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,370.309,0.31782,0.77437,0.34072,0.37249,0.30103,1.20852,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
