epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.37171,1.64545,5.93244,0.00877,0.04545,0.3119,0.05159,0.03785,1.54661,6.46835,0.01074,0.000625,0.000625,0.000625
