epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,39.4186,2.07552,2.42947,0.00661,0.94431,0.06429,0.06949,0.03073,2.56888,4.24399,0.01383,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772
31,40.8944,2.50821,2.4424,0.00586,0.90294,0.06429,0.07327,0.03313,2.5042,4.13418,0.01436,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212
32,42.2301,2.51098,2.51189,0.00692,0.79258,0.07018,0.06233,0.02672,2.51837,4.26046,0.01314,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652
33,43.556,2.37424,2.61806,0.00845,0.89884,0.06429,0.085,0.04421,2.41479,4.31026,0.01457,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093
34,44.8048,2.41747,2.1756,0.00637,0.84918,0.06429,0.09463,0.04876,2.48953,4.30092,0.01376,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533
35,46.0931,2.66468,2.30318,0.00548,0.8121,0.09708,0.14688,0.04886,2.38186,4.19966,0.01349,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974
36,47.4176,2.35605,2.41708,0.00664,0.8217,0.1,0.12289,0.04447,2.27797,4.16695,0.01291,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414
37,48.7194,2.37614,2.13988,0.00793,0.85737,0.1,0.14505,0.0584,2.38053,4.25391,0.01273,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,50.0469,2.43647,2.53426,0.00941,0.89206,0.1,0.14096,0.05573,2.46276,4.20551,0.01296,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,51.5133,2.1798,2.16256,0.00648,0.55168,0.1,0.15763,0.05063,2.61024,4.46594,0.01243,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,52.809,2.15831,2.06542,0.00686,0.79505,0.06429,0.09679,0.04522,2.72816,4.54041,0.01601,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,54.1488,2.2922,1.95916,0.00684,0.51861,0.1,0.10274,0.05186,2.49702,4.26076,0.01301,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,55.4341,2.24119,2.09219,0.00551,0.59198,0.14142,0.13868,0.08288,2.38639,4.06919,0.01195,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,56.7864,2.60385,2.70555,0.00575,0.6372,0.1249,0.15552,0.0781,2.52162,4.10368,0.01123,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,58.1224,2.39771,2.08571,0.00532,0.31763,0.09851,0.13347,0.06599,2.4486,4.18867,0.01126,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,59.4235,2.36199,2.22278,0.00668,0.66485,0.09206,0.145,0.07812,2.56562,4.14105,0.01123,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,60.7482,2.89751,2.6959,0.00517,0.6639,0.09224,0.11124,0.06403,2.40038,4.10968,0.01211,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,62.0434,2.70529,2.39628,0.00886,0.62487,0.12603,0.11588,0.05919,2.45678,4.21215,0.0132,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,63.4539,2.51389,1.86292,0.00705,0.77363,0.09024,0.10089,0.05661,2.60046,4.09042,0.0126,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,64.794,2.26057,2.07538,0.00886,0.35375,0.06429,0.06144,0.03866,2.65778,4.31606,0.0146,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,66.0859,2.3899,2.07625,0.00531,0.48683,0.05401,0.03526,0.02067,2.50041,4.50673,0.01318,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,67.4061,2.24954,1.7876,0.00628,0.39992,0.1,0.0713,0.04525,2.54446,4.34363,0.01434,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,68.8712,2.47655,2.191,0.00569,0.68806,0.09083,0.0711,0.04575,2.63596,4.23273,0.01427,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,70.3471,2.17905,1.90548,0.00679,0.95061,0.12184,0.1225,0.07121,2.50812,4.09505,0.01089,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,71.758,2.62037,1.92644,0.0058,0.79948,0.11486,0.13767,0.08806,2.44434,3.73756,0.01202,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,73.193,1.97992,1.76304,0.00768,0.41968,0.15714,0.13569,0.07773,2.32103,3.66375,0.01088,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,74.4269,2.09844,1.86036,0.00643,0.41439,0.15714,0.1355,0.09095,2.36593,3.59603,0.01265,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,75.7053,2.30658,1.85964,0.00568,0.40149,0.12857,0.1305,0.07851,2.3056,3.6213,0.01205,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,76.9891,2.09889,1.83449,0.00783,0.52786,0.1,0.09613,0.05762,2.33823,3.8002,0.01184,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,78.2696,2.19164,1.57244,0.00762,0.52675,0.09072,0.08528,0.04678,2.38294,3.82108,0.01334,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,79.5356,2.16433,2.0084,0.00592,0.5202,0.07035,0.07519,0.04225,2.47063,4.09669,0.01301,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,80.9197,2.2555,1.71026,0.00508,0.68575,0.02857,0.06536,0.03864,2.46481,4.06816,0.01229,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,82.2286,1.95371,1.55655,0.00568,0.17717,0.15714,0.24869,0.08719,2.41196,3.96744,0.01253,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,83.6407,2.08717,1.83469,0.00699,0.3482,0.09074,0.07085,0.03887,2.29465,4.11699,0.01084,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,84.9557,2.30522,1.72879,0.00635,0.60677,0.02857,0.03956,0.02058,2.44147,4.24336,0.01234,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,86.2938,2.26851,1.86048,0.00509,0.01683,0.22857,0.03778,0.02246,2.35153,4.36324,0.01169,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,87.6187,2.19814,1.77588,0.00573,0.19819,0.06245,0.03673,0.02286,2.41563,4.33914,0.01199,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,88.9109,2.26032,1.91745,0.00641,0.06038,0.1,0.04992,0.03478,2.4194,4.2747,0.01195,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,90.2023,1.94784,1.56115,0.00824,0.38749,0.1,0.06872,0.03598,2.40742,4.29375,0.01072,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,91.53,2.34881,2.00073,0.00666,0.41812,0.12388,0.08711,0.04504,2.33365,3.98905,0.01089,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,92.8575,2.15696,1.45362,0.00665,0.41523,0.11713,0.07524,0.04552,2.3538,4.01759,0.01131,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,94.2328,1.95744,1.47451,0.00603,0.36489,0.09286,0.08049,0.04856,2.43201,4.02631,0.0116,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,95.5974,2.21768,2.22041,0.00951,0.66566,0.05594,0.08132,0.04598,2.46358,4.13628,0.01186,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,96.9036,1.95271,1.66407,0.00713,0.52363,0.05693,0.06894,0.03964,2.51264,4.26754,0.01218,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,98.2239,2.50425,1.83324,0.0119,0.66653,0.05698,0.07073,0.04184,2.63293,4.28981,0.01326,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,99.5516,1.79129,1.40322,0.00612,0.33194,0.05714,0.08174,0.04974,2.59472,4.09551,0.01328,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,100.858,1.78159,1.42645,0.00636,0.46973,0.14758,0.12531,0.07201,2.63389,3.91665,0.01305,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,102.183,1.94797,1.52055,0.00517,0.60815,0.12753,0.12154,0.06794,2.56749,3.90804,0.01255,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,103.468,1.69622,1.35682,0.0046,0.4441,0.12857,0.12151,0.08072,2.54389,4.01966,0.01225,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,104.841,1.89178,1.51499,0.00606,0.32437,0.12207,0.11128,0.0692,2.56269,4.03261,0.01202,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,106.095,1.71067,1.3158,0.00543,0.53271,0.08748,0.10119,0.06722,2.63704,4.07559,0.01212,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
