epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,162.849,0.50843,0.78769,0.36667,0.38979,0.31289,1.30666,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,167.302,0.42706,0.7905,0.36667,0.4011,0.30982,1.32869,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,171.165,0.4031,0.7886,0.36667,0.40464,0.32414,1.29462,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,175.698,0.41883,0.75453,0.36667,0.38197,0.30786,1.23617,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,179.839,0.38283,0.75477,0.36667,0.37954,0.30645,1.24203,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,184.225,0.4946,0.75273,0.36667,0.36692,0.29386,1.2377,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,188.462,0.44287,0.75873,0.36667,0.36686,0.28812,1.22502,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,192.664,0.39641,0.76262,0.36667,0.36604,0.29589,1.19428,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,197.066,0.33444,0.76472,0.36667,0.36213,0.29456,1.22182,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,201.274,0.49822,0.76539,0.36667,0.36508,0.29459,1.22669,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,205.563,0.4178,0.76399,0.36667,0.36538,0.29115,1.20601,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,209.816,0.41722,0.76663,0.36667,0.36544,0.29788,1.19638,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,214.033,0.3335,0.80752,0.36667,0.39214,0.31042,1.21657,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,218.615,0.42473,0.81961,0.36667,0.38385,0.31237,1.21793,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,222.82,0.3125,0.81933,0.36667,0.38345,0.31239,1.19922,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,227.063,0.38158,0.82367,0.36641,0.36786,0.29483,1.18274,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,231.426,0.39199,0.82407,0.36624,0.36783,0.2948,1.21898,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,235.562,0.30831,0.8233,0.36592,0.36819,0.29949,1.22782,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,240.072,0.29513,0.82318,0.3656,0.36815,0.29146,1.26042,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,244.359,0.34515,0.75322,0.33095,0.35126,0.2817,1.21458,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,248.555,0.3497,0.75202,0.33095,0.35127,0.28031,1.25181,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,253.095,0.3588,0.74802,0.33095,0.36371,0.29101,1.29394,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,257.231,0.32472,0.74339,0.33095,0.36328,0.28918,1.28256,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,261.564,0.37298,0.74031,0.33095,0.36736,0.293,1.27141,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,265.761,0.35279,0.73779,0.33095,0.36731,0.29298,1.32616,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,269.747,0.31487,0.75693,0.36564,0.37937,0.29792,1.29955,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,274.068,0.36972,0.76055,0.36563,0.37933,0.30348,1.26357,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,278.396,0.29069,0.73625,0.33095,0.38292,0.3088,1.26027,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,282.745,0.25486,0.73651,0.33095,0.38346,0.30572,1.29383,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,287.217,0.33594,0.73844,0.33095,0.383,0.30645,1.30116,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,291.391,0.28319,0.74017,0.33095,0.38063,0.30862,1.2821,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,295.691,0.30925,0.74142,0.33095,0.38301,0.30638,1.29464,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,299.63,0.28226,0.81651,0.36623,0.38881,0.31608,1.28992,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,303.917,0.32305,0.81538,0.36624,0.38691,0.31316,1.28496,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,308.057,0.25939,0.81569,0.3659,0.38654,0.31057,1.28646,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,312.326,0.2918,0.81565,0.36577,0.38614,0.31048,1.31993,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,316.589,0.33916,0.81612,0.36577,0.38616,0.30345,1.3149,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,320.763,0.30107,0.74173,0.33095,0.37423,0.29394,1.30165,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,325.08,0.25593,0.74337,0.33095,0.36826,0.29458,1.28816,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,329.652,0.29552,0.74512,0.33095,0.36827,0.29316,1.28318,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,333.913,0.28814,0.74572,0.33095,0.37207,0.29801,1.29766,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,338.396,0.28771,0.74718,0.33095,0.37957,0.30385,1.28306,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,342.753,0.25161,0.74819,0.33095,0.37925,0.30194,1.29046,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,347.221,0.33015,0.74866,0.33095,0.37922,0.30403,1.24268,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
