epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
39,168.011,0.45981,0.55775,0.36944,0.3594,0.29035,1.2188,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,172.265,0.47528,0.55644,0.36667,0.35583,0.28157,1.21936,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,176.277,0.39832,0.56889,0.36667,0.3568,0.28168,1.2233,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,180.466,0.47646,0.56676,0.36667,0.35673,0.28357,1.24203,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,184.78,0.4996,0.57183,0.36667,0.35708,0.27883,1.33251,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,188.75,0.40056,0.58168,0.36667,0.35651,0.28337,1.30399,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,193.174,0.3603,0.58764,0.36667,0.34408,0.26909,1.33719,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,197.511,0.47808,0.58022,0.36667,0.34673,0.27282,1.34329,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,201.549,0.43975,0.57602,0.36667,0.34477,0.26613,1.32531,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,205.832,0.45082,0.56966,0.36667,0.34513,0.26926,1.2879,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,210.041,0.35633,0.56556,0.36667,0.34669,0.26991,1.28394,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,214.36,0.45704,0.71021,0.35799,0.34657,0.26979,1.27701,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,218.53,0.32949,0.56074,0.34829,0.34837,0.27135,1.27123,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,222.673,0.42547,0.69717,0.33313,0.3488,0.27126,1.25737,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,227.037,0.39351,0.69072,0.32515,0.34668,0.26853,1.26147,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,231.27,0.34313,0.68684,0.32054,0.34702,0.26566,1.23823,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,235.533,0.33301,0.68111,0.3186,0.34392,0.26802,1.24646,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,239.737,0.38379,0.65537,0.2992,0.34435,0.26813,1.23163,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,243.784,0.36336,0.65009,0.2949,0.3425,0.26126,1.22624,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,248.302,0.40165,0.66209,0.30706,0.3422,0.26123,1.25981,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,252.539,0.34405,0.66744,0.31453,0.33305,0.25876,1.27057,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,256.47,0.39698,0.67061,0.31784,0.33579,0.25708,1.24498,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,260.612,0.35992,0.67401,0.31799,0.33576,0.2507,1.26942,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,264.939,0.33875,0.67646,0.32009,0.33567,0.25415,1.25552,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,268.99,0.37531,0.68,0.3226,0.33291,0.25589,1.27702,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,273.436,0.30764,0.67985,0.3194,0.33286,0.2571,1.26919,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,277.68,0.27079,0.67892,0.31811,0.33293,0.25714,1.29022,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,281.943,0.32762,0.69632,0.3148,0.33293,0.25305,1.3,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,286.171,0.3197,0.71046,0.31443,0.34087,0.26213,1.28876,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,290.511,0.34972,0.71865,0.31448,0.33288,0.25349,1.32602,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,294.433,0.31985,0.72237,0.31509,0.33293,0.25826,1.29508,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,298.463,0.38014,0.72448,0.31312,0.33279,0.25882,1.23895,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,302.753,0.29127,0.71723,0.31066,0.33386,0.25384,1.27108,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,306.695,0.31385,0.69933,0.30341,0.33256,0.2533,1.3153,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,311.257,0.33183,0.69459,0.30394,0.33153,0.24749,1.34126,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,315.499,0.30462,0.67082,0.29297,0.33247,0.25277,1.34874,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,319.631,0.28123,0.67995,0.29952,0.3325,0.25279,1.31302,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,323.922,0.31636,0.67803,0.29952,0.33254,0.25567,1.29451,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,328.171,0.29278,0.68675,0.30586,0.33175,0.25539,1.29534,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,332.242,0.30958,0.69081,0.3088,0.33182,0.25808,1.25277,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,336.393,0.27667,0.69927,0.31202,0.33184,0.25669,1.29376,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,340.69,0.34616,0.70722,0.31379,0.33184,0.25431,1.22711,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
