epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1.45145,3.93227,6.47803,0.0178,0,0,0,0,4.30888,7.47758,0.02446,0.00114,0.00038,0.00114,0.00038,0.00114,0.00038,0.00114,0.00038
2,2.66483,3.84138,6.08421,0.01378,0,0,0,0,4.27772,7.21629,0.0251,0.00113832,0.00037944,0.00113832,0.00037944,0.00113832,0.00037944,0.00113832,0.00037944
3,3.90099,4.16089,6.41881,0.01665,0,0,0,0,4.04495,7.26174,0.02309,0.00113664,0.000378881,0.00113664,0.000378881,0.00113664,0.000378881,0.00113664,0.000378881
4,5.20937,4.08251,6.85531,0.01604,0,0,0,0,4.2731,6.93918,0.02542,0.00113496,0.000378321,0.00113496,0.000378321,0.00113496,0.000378321,0.00113496,0.000378321
5,6.45128,3.76067,5.99025,0.01793,0,0,0,0,3.88239,6.6177,0.02299,0.00113328,0.000377762,0.00113328,0.000377762,0.00113328,0.000377762,0.00113328,0.000377762
6,7.76755,3.77998,5.5856,0.01188,0,0,0,0,4.0557,6.55954,0.02361,0.00113161,0.000377202,0.00113161,0.000377202,0.00113161,0.000377202,0.00113161,0.000377202
7,9.08328,3.94213,5.45516,0.01504,0,0,0,0,3.65917,6.31843,0.02224,0.00112993,0.000376642,0.00112993,0.000376642,0.00112993,0.000376642,0.00112993,0.000376642
8,10.3942,4.26883,7.04018,0.0155,0,0,0,0,3.79256,6.34622,0.02272,0.00112825,0.000376083,0.00112825,0.000376083,0.00112825,0.000376083,0.00112825,0.000376083
9,11.705,3.65617,5.75728,0.01479,0,0,0,0,3.60595,6.36649,0.02037,0.00112657,0.000375523,0.00112657,0.000375523,0.00112657,0.000375523,0.00112657,0.000375523
10,12.9984,3.52378,5.06655,0.01219,0,0,0,0,3.49702,6.79289,0.01948,0.00112489,0.000374964,0.00112489,0.000374964,0.00112489,0.000374964,0.00112489,0.000374964
11,14.3992,3.75863,4.83548,0.01109,0.00038,0.02857,8e-05,1e-05,3.5101,6.99656,0.01919,0.00112321,0.000374404,0.00112321,0.000374404,0.00112321,0.000374404,0.00112321,0.000374404
12,15.7222,3.62668,5.02321,0.01463,0.00034,0.02857,7e-05,1e-05,3.6133,7.50954,0.01866,0.00112153,0.000373844,0.00112153,0.000373844,0.00112153,0.000373844,0.00112153,0.000373844
13,17.0218,3.57553,4.51545,0.0152,0.00032,0.02857,8e-05,2e-05,3.67884,7.85263,0.01995,0.00111985,0.000373285,0.00111985,0.000373285,0.00111985,0.000373285,0.00111985,0.000373285
14,18.3666,3.64498,4.37751,0.00967,0,0,0,0,3.623,8.21019,0.02029,0.00111818,0.000372725,0.00111818,0.000372725,0.00111818,0.000372725,0.00111818,0.000372725
15,19.668,3.6999,4.95937,0.01327,0.42946,0.02857,0.00046,8e-05,3.49686,7.6889,0.01926,0.0011165,0.000372166,0.0011165,0.000372166,0.0011165,0.000372166,0.0011165,0.000372166
16,20.9818,3.02951,4.24753,0.01291,0.43059,0.02857,0.0008,0.00012,3.43464,7.16344,0.01974,0.00111482,0.000371606,0.00111482,0.000371606,0.00111482,0.000371606,0.00111482,0.000371606
17,22.3373,3.77499,4.74926,0.01522,0.43147,0.05714,0.00256,0.00026,3.63627,6.83534,0.02113,0.00111314,0.000371046,0.00111314,0.000371046,0.00111314,0.000371046,0.00111314,0.000371046
18,23.6998,3.15207,4.16318,0.01294,0,0,0,0,3.88557,6.61431,0.01981,0.00111146,0.000370487,0.00111146,0.000370487,0.00111146,0.000370487,0.00111146,0.000370487
19,25.0795,3.4153,4.16787,0.01208,0,0,0,0,3.59971,6.31505,0.02064,0.00110978,0.000369927,0.00110978,0.000369927,0.00110978,0.000369927,0.00110978,0.000369927
20,26.3968,3.35226,4.95102,0.01244,0,0,0,0,3.77576,6.25715,0.01866,0.0011081,0.000369368,0.0011081,0.000369368,0.0011081,0.000369368,0.0011081,0.000369368
21,27.6981,3.18422,4.82094,0.01366,0.43105,0.02857,0.00272,0.0003,3.31201,5.77445,0.01747,0.00110642,0.000368808,0.00110642,0.000368808,0.00110642,0.000368808,0.00110642,0.000368808
22,28.992,3.3146,3.75376,0.01257,0.0007,0.05714,0.00284,0.0005,3.3487,5.69492,0.0198,0.00110475,0.000368248,0.00110475,0.000368248,0.00110475,0.000368248,0.00110475,0.000368248
23,30.323,3.07754,3.32816,0.00921,0.00075,0.05714,0.00062,0.00038,3.47802,5.52848,0.01853,0.00110307,0.000367689,0.00110307,0.000367689,0.00110307,0.000367689,0.00110307,0.000367689
24,31.5807,3.41011,3.94794,0.01231,0.00077,0.05714,0.00039,0.00017,3.45892,5.35185,0.01787,0.00110139,0.000367129,0.00110139,0.000367129,0.00110139,0.000367129,0.00110139,0.000367129
