epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,168.229,0.47352,0.81458,0.24552,0.3026,0.23205,1.32189,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,172.518,0.45179,0.81774,0.25195,0.30389,0.22987,1.34701,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,176.958,0.38559,0.82193,0.25866,0.31955,0.24258,1.27047,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,181.358,0.37845,0.81862,0.26971,0.33144,0.24495,1.37333,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,186.047,0.34515,0.77516,0.23571,0.32457,0.24762,1.28062,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,190.649,0.44408,0.78103,0.23571,0.34057,0.26079,1.20442,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,195.015,0.4096,0.64447,0.23976,0.3393,0.2652,1.32818,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,199.604,0.38846,0.71386,0.28929,0.33587,0.26226,1.29041,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,204.167,0.32,0.73069,0.33095,0.33608,0.25765,1.31351,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,208.771,0.46037,0.72322,0.33095,0.3494,0.2683,1.28145,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,213.1,0.37536,0.714,0.33095,0.34839,0.27068,1.23707,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,217.547,0.40144,0.71499,0.33095,0.35921,0.28651,1.19661,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,222.423,0.33038,0.71301,0.33095,0.35936,0.28832,1.20721,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,227.143,0.44415,0.71256,0.33095,0.36176,0.2792,1.27036,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,231.898,0.32184,0.70977,0.33095,0.35417,0.27416,1.29593,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,236.425,0.38899,0.71385,0.33095,0.36231,0.27602,1.25943,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,240.908,0.35542,0.71894,0.33095,0.35815,0.27602,1.29433,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,245.282,0.30213,0.72436,0.33095,0.35864,0.28257,1.31461,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,249.478,0.28759,0.727,0.33095,0.35766,0.28767,1.30059,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,253.729,0.356,0.72669,0.33095,0.35301,0.27985,1.29072,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,258.272,0.36033,0.71078,0.33095,0.3518,0.27351,1.31703,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,262.278,0.34373,0.68393,0.33095,0.35177,0.27241,1.338,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,266.779,0.30473,0.679,0.33095,0.36018,0.28503,1.31694,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,271.188,0.34198,0.68504,0.33095,0.35716,0.27551,1.31284,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,275.366,0.31521,0.69848,0.33095,0.35186,0.27957,1.33381,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,279.442,0.29636,0.72356,0.33095,0.35204,0.27609,1.31942,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,283.59,0.33771,0.73279,0.33095,0.35204,0.27225,1.33299,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,287.917,0.28569,0.74282,0.33095,0.35204,0.27225,1.33899,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,292.321,0.25077,0.74974,0.33095,0.352,0.27223,1.35338,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,296.912,0.31321,0.76088,0.33095,0.35193,0.27961,1.31057,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,301.213,0.28433,0.76926,0.33095,0.35175,0.2724,1.33136,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
