epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
58,74.9168,2.68267,2.90721,0.01198,0.00306,0.06429,0.00091,0.00034,2.97769,5.44452,0.01445,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,76.172,2.69704,2.47307,0.01015,0.00265,0.06429,0.00081,0.00055,3.09452,5.66729,0.01505,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,77.4097,2.15522,2.34085,0.00612,0.28671,0.02857,0.00371,0.00083,3.21215,5.66301,0.01596,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,78.7002,2.54843,2.35548,0.00674,0.73056,0.02857,0.00575,0.00058,2.94007,5.703,0.0152,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,79.9709,2.64151,2.53862,0.00863,0.91768,0.02857,0.01438,0.00144,3.08131,5.53926,0.01674,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,81.3126,2.64855,2.86268,0.01068,0.97227,0.02857,0.02827,0.00284,2.8753,5.44856,0.01547,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,82.5824,3.04544,2.57766,0.00909,0.84645,0.02857,0.02891,0.00306,3.0959,5.31044,0.01587,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,83.8606,2.84952,2.72057,0.00811,0.7834,0.02764,0.01946,0.0032,3.07725,5.25554,0.01557,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,85.1597,3.07943,2.96197,0.00945,0.78148,0.02688,0.0191,0.00778,3.03584,5.40062,0.01538,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,86.4079,2.72581,2.59733,0.00872,0.62854,0.02857,0.02673,0.00929,3.02482,5.5518,0.01492,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,87.6991,2.27066,2.27355,0.01025,0.81686,0.02857,0.03302,0.01595,3.0059,5.31856,0.01606,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,88.9849,3.47263,3.37611,0.01143,0.80357,0.02857,0.03468,0.01736,3.07723,5.32387,0.01569,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,90.2737,2.47826,2.41525,0.00942,0.59587,0.02857,0.03786,0.02169,3.01942,5.26306,0.01423,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,91.5757,2.8091,3.00161,0.00986,0.29741,0.05714,0.01466,0.00559,3.01654,5.413,0.01462,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,92.929,2.83009,2.89683,0.01579,0.74745,0.02857,0.01254,0.00433,3.26054,5.40971,0.0172,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,94.2076,2.91985,2.69658,0.01353,0.76069,0.02857,0.01177,0.00421,3.33535,5.53077,0.01649,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,95.4852,2.37385,2.58951,0.00821,0.75826,0.02857,0.015,0.00486,3.28913,5.54351,0.01588,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,96.7494,2.64994,2.42519,0.01135,0.00123,0.05714,0.01268,0.0022,3.14844,5.54451,0.01531,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,98.0181,2.49859,2.47466,0.01027,0.63747,0.02641,0.01818,0.00447,3.23191,5.41927,0.01527,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,99.2633,2.35469,2.36322,0.00689,0.02289,0.14048,0.05115,0.00671,3.22363,5.55392,0.01608,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,100.509,2.13342,2.20066,0.00715,0.0317,0.16905,0.02818,0.00504,3.12301,5.40601,0.01527,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,101.876,2.42787,3.03626,0.0092,0.59374,0.02857,0.05549,0.00973,2.96694,5.43395,0.01444,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,103.129,2.56219,2.78734,0.00895,0.63277,0.02857,0.06179,0.01932,3.0544,5.41441,0.01617,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
