epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,36.4936,1.88995,1.54293,0.00463,0.97748,0.256,0.47355,0.37161,1.31282,3.36553,0.0054,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772
31,37.8267,1.80137,1.42147,0.00544,0.96036,0.25891,0.30814,0.23456,1.28562,3.49836,0.00527,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212
32,39.0806,1.8875,1.92052,0.00546,0.94909,0.26123,0.29964,0.23608,1.26812,3.50953,0.00518,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652
33,40.4461,1.67748,1.69427,0.00582,0.92456,0.26807,0.30872,0.24201,1.25677,3.47837,0.00504,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093
34,41.753,1.73405,1.60792,0.00517,0.9184,0.27129,0.31887,0.25771,1.26967,3.4336,0.00498,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533
35,43.1676,1.67746,1.39389,0.00396,0.89438,0.27108,0.32225,0.24517,1.29133,3.36496,0.00514,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974
36,44.5966,1.80218,1.41853,0.00346,0.91576,0.26935,0.32232,0.24518,1.33267,3.32269,0.00527,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414
37,46.0652,1.84786,1.48028,0.00555,0.95572,0.26541,0.3232,0.25258,1.31692,3.20518,0.00529,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,47.5055,2.05029,1.65507,0.00629,0.96852,0.25987,0.3174,0.24909,1.28752,3.19657,0.00515,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,48.8466,1.95975,1.60135,0.00506,0.97521,0.25716,0.31392,0.25224,1.25733,3.16418,0.00508,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,50.1938,1.66069,1.4953,0.00371,0.97367,0.25448,0.31865,0.256,1.24355,3.0778,0.005,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,51.497,1.49417,1.81352,0.00517,0.96642,0.25314,0.32161,0.24902,1.25804,3.05419,0.00498,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,52.7614,1.94869,1.38756,0.00459,0.81153,0.25513,0.33222,0.25688,1.2023,3.0738,0.00473,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,54.0844,1.81552,1.47503,0.00396,0.80045,0.25641,0.40581,0.33731,1.21663,3.10123,0.0048,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,55.3837,1.84538,1.30206,0.00346,0.82269,0.2523,0.33439,0.27593,1.24275,3.16698,0.00472,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,56.7465,1.81733,1.31758,0.00389,0.82951,0.30106,0.3425,0.27097,1.24723,3.14167,0.00461,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,58.0205,1.68329,1.21386,0.00404,0.83726,0.30569,0.33914,0.26082,1.23351,3.06309,0.00455,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,59.4037,1.8878,1.4126,0.00379,0.84576,0.31281,0.33793,0.2562,1.23861,3.01691,0.00451,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,60.9677,1.72558,1.23838,0.00404,0.67143,0.29588,0.32236,0.24792,1.27817,2.99376,0.00465,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,62.374,1.76881,1.42905,0.00582,0.52861,0.2961,0.3274,0.25029,1.31181,3.00415,0.00493,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,63.7888,1.5375,1.22793,0.00463,0.5307,0.29522,0.32693,0.24705,1.3396,3.05383,0.00522,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,65.1671,2.01635,1.31649,0.00398,0.53769,0.29367,0.3274,0.25101,1.34771,3.13227,0.0053,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,66.5641,1.62182,1.14914,0.00388,0.70373,0.29078,0.32917,0.25709,1.35471,3.20922,0.00526,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,67.9262,1.93726,1.42947,0.00417,0.64484,0.28711,0.32454,0.24873,1.32841,3.24673,0.00522,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,69.3048,1.98914,1.18949,0.006,0.65536,0.25794,0.32036,0.24345,1.3397,3.26475,0.00517,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,70.7833,1.6354,1.09258,0.00367,0.79664,0.25327,0.3339,0.25296,1.3553,3.28147,0.00533,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,72.0751,1.61791,1.08915,0.00456,0.81897,0.25312,0.33656,0.26097,1.37939,3.2301,0.00544,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,73.432,1.67543,1.29328,0.00502,0.81787,0.25656,0.33155,0.25728,1.40786,3.16034,0.00561,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,74.631,1.6585,1.0294,0.00391,0.81476,0.26027,0.32192,0.25511,1.44473,3.17986,0.00601,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,75.8221,1.78125,1.19482,0.00391,0.80824,0.2647,0.32574,0.26013,1.37394,3.2045,0.00601,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,76.9855,1.64164,1.08717,0.00403,0.80491,0.26563,0.32438,0.26047,1.35312,3.19487,0.00571,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,78.1522,1.63946,1.22628,0.00297,0.80467,0.26647,0.32081,0.26982,1.33933,3.2565,0.0053,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,79.3701,1.83744,1.18958,0.00533,0.80976,0.26681,0.31901,0.25842,1.3572,3.25974,0.00534,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,80.5481,1.6899,1.06162,0.00379,0.80632,0.26662,0.31831,0.25994,1.35308,3.28385,0.00536,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,81.8442,1.75308,1.63911,0.00516,0.80234,0.2634,0.30783,0.25211,1.37037,3.38397,0.00596,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,83.0773,1.75376,1.32803,0.00451,0.8165,0.2554,0.3055,0.24499,1.38765,3.36139,0.00593,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,84.28,1.75696,1.234,0.00493,0.66634,0.26618,0.30475,0.24792,1.40179,3.34026,0.00551,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,85.4758,1.65803,1.19683,0.00338,0.67637,0.26608,0.30579,0.24581,1.3656,3.26175,0.00498,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,86.698,1.38374,0.99801,0.00393,0.68271,0.266,0.29984,0.2466,1.3372,3.2475,0.00483,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,87.9211,1.56986,1.12547,0.00357,0.68438,0.27143,0.31491,0.24521,1.33653,3.1262,0.00475,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,89.0849,1.84491,1.16169,0.00395,0.68516,0.27143,0.31231,0.2439,1.32058,3.13959,0.00485,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,90.3869,1.25398,0.9496,0.00328,0.68328,0.26715,0.30103,0.23737,1.2972,3.20834,0.00509,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,91.6858,1.20303,0.98191,0.00349,0.66176,0.2468,0.31837,0.24629,1.29915,3.34641,0.00513,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,92.9471,1.47775,1.08744,0.00421,0.63553,0.24085,0.30517,0.23583,1.27488,3.5579,0.00558,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,94.2705,1.31958,1.0815,0.00305,0.62454,0.24729,0.29867,0.24048,1.31513,3.65408,0.00585,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,95.6119,1.35027,0.98162,0.00451,0.61795,0.25364,0.30022,0.24172,1.31877,3.62864,0.00562,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,96.8428,1.27846,0.84409,0.00299,0.60867,0.26027,0.31539,0.24627,1.28225,3.65168,0.00542,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,98.2012,1.23058,0.91768,0.00442,0.45285,0.26697,0.31482,0.24761,1.35489,3.59102,0.00548,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,99.7104,1.40134,1.06328,0.00313,0.46642,0.26743,0.31305,0.24378,1.38816,3.59925,0.00569,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,101.237,1.13892,0.80161,0.00294,0.46221,0.26769,0.30871,0.25977,1.37323,3.61502,0.00583,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,102.604,1.2192,0.77953,0.00376,0.4613,0.26657,0.31288,0.25954,1.32041,3.6102,0.00569,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
