epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,41.7754,1.48218,1.62956,0.00371,0.89888,0.30135,0.31135,0.23047,1.43222,3.17425,0.00662,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772
31,43.2846,1.83512,1.54678,0.00385,0.9756,0.24294,0.31279,0.23431,1.38584,3.26073,0.00632,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212
32,44.6412,1.71178,1.58074,0.00377,0.95446,0.24454,0.32495,0.23935,1.32153,3.28997,0.00598,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652
33,45.9706,1.96284,1.6178,0.0057,0.91472,0.25307,0.31252,0.2479,1.27799,3.29622,0.00538,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093
34,47.2977,2.10772,1.61819,0.00523,0.91367,0.24768,0.30588,0.23767,1.2813,3.37954,0.00527,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533
35,48.6153,2.11581,1.72576,0.00423,0.91431,0.24248,0.30779,0.23908,1.32906,3.38502,0.00535,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974
36,49.9818,1.87001,1.75331,0.00496,0.87959,0.29177,0.31443,0.23864,1.32799,3.36628,0.00544,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414
37,51.3481,1.68008,1.37386,0.00491,0.89181,0.28954,0.31463,0.23185,1.34482,3.26856,0.00554,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,52.729,1.98206,1.74631,0.00675,0.89173,0.29523,0.32374,0.23646,1.36203,3.20468,0.00565,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,54.0907,1.75813,1.255,0.00418,0.96706,0.24605,0.32404,0.24357,1.37532,3.14184,0.00559,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
