epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
68,291.318,0.33584,0.78881,0.38938,0.36633,0.29339,1.24878,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,295.965,0.29168,0.79324,0.38623,0.36609,0.29343,1.24154,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,300.164,0.33141,0.79347,0.37937,0.36565,0.29317,1.22353,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,304.302,0.26314,0.79654,0.36667,0.37072,0.29469,1.21064,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,308.738,0.28707,0.81053,0.36667,0.37072,0.2948,1.21215,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,312.955,0.31026,0.82906,0.36667,0.36527,0.29316,1.27146,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,317.197,0.28802,0.82664,0.36667,0.3657,0.28907,1.28486,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,321.202,0.24875,0.84346,0.3973,0.37502,0.29495,1.25547,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,325.269,0.3024,0.81859,0.40238,0.37544,0.29841,1.22479,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,329.719,0.28701,0.80264,0.40238,0.37095,0.2902,1.26222,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,334.129,0.293,0.79375,0.37524,0.37106,0.28759,1.28134,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,338.601,0.25154,0.83869,0.37487,0.38019,0.29306,1.30092,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,343.017,0.33178,0.84615,0.38025,0.38007,0.29773,1.26724,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
