epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,173.031,0.49447,0.74677,0.40238,0.37042,0.28281,1.26655,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,177.549,0.44369,0.76371,0.40238,0.37037,0.28277,1.26391,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,182.251,0.38917,0.77462,0.40238,0.38633,0.29712,1.32758,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,186.82,0.38713,0.78779,0.40238,0.40204,0.31477,1.30718,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,191.616,0.3574,0.79304,0.40238,0.40199,0.30051,1.34753,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,196.306,0.4921,0.79599,0.40238,0.40214,0.30836,1.36075,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,200.758,0.50033,0.78586,0.40238,0.40214,0.31193,1.34789,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,205.328,0.41513,0.8018,0.40238,0.40204,0.31198,1.33582,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,209.551,0.3323,0.81277,0.40001,0.40199,0.30844,1.31189,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,214.022,0.47587,0.80595,0.39691,0.40209,0.29431,1.35772,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,218.63,0.39204,0.81485,0.39975,0.40204,0.31178,1.37292,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,223.286,0.40872,0.82169,0.4005,0.40758,0.31756,1.35491,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,228.041,0.31652,0.8223,0.40186,0.40749,0.30905,1.3929,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,232.812,0.43858,0.82824,0.40115,0.40749,0.3048,1.35776,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,237.519,0.31097,0.83433,0.40189,0.40853,0.30538,1.39773,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,242.287,0.39536,0.8328,0.4022,0.40858,0.3149,1.41739,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,247.038,0.38413,0.82844,0.40238,0.40864,0.30141,1.43309,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,251.743,0.32851,0.82625,0.40238,0.4079,0.3118,1.40542,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,256.47,0.301,0.82532,0.40238,0.40697,0.31126,1.42037,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,261.213,0.3759,0.82317,0.25952,0.4015,0.29495,1.42682,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,266.143,0.34376,0.81314,0.25952,0.40128,0.29331,1.46047,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,270.756,0.38149,0.80949,0.25952,0.40668,0.30717,1.46751,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,275.501,0.31991,0.81811,0.25952,0.40697,0.30687,1.42641,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,280.261,0.3623,0.82448,0.25952,0.40764,0.30719,1.35345,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,285.135,0.32166,0.82763,0.25952,0.40823,0.29797,1.34042,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,289.88,0.32457,0.81414,0.25952,0.4086,0.30233,1.32458,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,294.569,0.37043,0.8081,0.25952,0.40049,0.29397,1.32186,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,299.104,0.28468,0.80714,0.24715,0.40098,0.30177,1.31276,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,303.772,0.25941,0.80956,0.25092,0.40101,0.30179,1.30818,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,308.786,0.33277,0.812,0.25812,0.40101,0.29986,1.35649,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,313.61,0.29127,0.81044,0.25952,0.40159,0.29776,1.37061,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,318.45,0.32529,0.80705,0.25952,0.40112,0.30824,1.41026,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,323.171,0.29264,0.80912,0.25952,0.40076,0.3081,1.42752,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,327.882,0.34162,0.80098,0.25952,0.4013,0.30838,1.42072,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,332.694,0.26944,0.80604,0.25952,0.4013,0.30127,1.41395,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,337.609,0.28223,0.80733,0.25952,0.40234,0.29782,1.40248,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,342.237,0.31191,0.8066,0.2564,0.40228,0.29778,1.38617,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,347.088,0.27309,0.80637,0.25706,0.40292,0.29792,1.3455,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,351.977,0.23587,0.80703,0.25582,0.40286,0.29805,1.31871,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,356.815,0.302,0.80718,0.25158,0.40283,0.30498,1.29989,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,361.704,0.28542,0.81488,0.24689,0.40466,0.29875,1.2878,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,366.603,0.32387,0.81569,0.24621,0.33369,0.24905,1.29989,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,371.576,0.26552,0.80626,0.24388,0.40592,0.29935,1.28207,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,376.483,0.33582,0.80672,0.24301,0.40565,0.29921,1.24202,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
