epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
14,64.9212,0.86657,0.66692,0.23571,0.22792,0.17297,1.15092,0.00111818,0.000372725,0.00111818,0.000372725,0.00111818,0.000372725,0.00111818,0.000372725
15,69.2105,0.83106,0.81163,0.23571,0.22867,0.17344,1.12899,0.0011165,0.000372166,0.0011165,0.000372166,0.0011165,0.000372166,0.0011165,0.000372166
16,73.3834,0.84938,0.66036,0.23571,0.24798,0.18005,1.11957,0.00111482,0.000371606,0.00111482,0.000371606,0.00111482,0.000371606,0.00111482,0.000371606
17,77.5733,1.0142,0.65545,0.23923,0.26132,0.18868,1.14239,0.00111314,0.000371046,0.00111314,0.000371046,0.00111314,0.000371046,0.00111314,0.000371046
18,81.7835,0.81006,0.66264,0.27143,0.2745,0.20256,1.16268,0.00111146,0.000370487,0.00111146,0.000370487,0.00111146,0.000370487,0.00111146,0.000370487
19,86.2013,0.82135,0.68459,0.27143,0.27401,0.20413,1.17747,0.00110978,0.000369927,0.00110978,0.000369927,0.00110978,0.000369927,0.00110978,0.000369927
20,90.5876,0.80684,0.67408,0.27143,0.26177,0.19947,1.19503,0.0011081,0.000369368,0.0011081,0.000369368,0.0011081,0.000369368,0.0011081,0.000369368
21,94.9298,0.70457,0.82389,0.27143,0.26237,0.2,1.24388,0.00110642,0.000368808,0.00110642,0.000368808,0.00110642,0.000368808,0.00110642,0.000368808
22,99.2379,0.84976,0.81466,0.27143,0.26309,0.19116,1.22152,0.00110475,0.000368248,0.00110475,0.000368248,0.00110475,0.000368248,0.00110475,0.000368248
23,103.742,0.86324,0.8239,0.27143,0.255,0.19328,1.18534,0.00110307,0.000367689,0.00110307,0.000367689,0.00110307,0.000367689,0.00110307,0.000367689
24,108.099,0.62853,0.82941,0.27143,0.26713,0.20086,1.16697,0.00110139,0.000367129,0.00110139,0.000367129,0.00110139,0.000367129,0.00110139,0.000367129
25,112.559,0.59285,0.83311,0.27143,0.27256,0.20456,1.18988,0.00109971,0.00036657,0.00109971,0.00036657,0.00109971,0.00036657,0.00109971,0.00036657
26,116.846,0.59793,0.83414,0.27143,0.28231,0.21476,1.18655,0.00109803,0.00036601,0.00109803,0.00036601,0.00109803,0.00036601,0.00109803,0.00036601
27,121.187,0.68626,0.83486,0.27143,0.28585,0.21303,1.22596,0.00109635,0.00036545,0.00109635,0.00036545,0.00109635,0.00036545,0.00109635,0.00036545
28,125.45,0.56069,0.86392,0.27143,0.28783,0.21866,1.24532,0.00109467,0.000364891,0.00109467,0.000364891,0.00109467,0.000364891,0.00109467,0.000364891
29,129.543,0.51658,0.83079,0.27143,0.28239,0.21409,1.25294,0.00109299,0.000364331,0.00109299,0.000364331,0.00109299,0.000364331,0.00109299,0.000364331
30,134.165,0.51865,0.86105,0.27143,0.31537,0.21961,1.31689,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772
31,138.296,0.49826,0.85551,0.27143,0.32536,0.24217,1.32494,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212
32,142.506,0.49852,0.85895,0.27143,0.32536,0.24446,1.28104,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652
33,146.779,0.66713,0.85928,0.27143,0.33409,0.24577,1.25522,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093
34,151.293,0.40071,0.85385,0.27143,0.34432,0.25682,1.20528,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533
35,155.722,0.42014,0.84112,0.27143,0.39198,0.30428,1.20918,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974
36,161.282,0.48693,0.77587,0.36667,0.39821,0.30398,1.23905,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414
37,165.886,0.50274,0.75905,0.36667,0.38134,0.29778,1.23328,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,170.139,0.46936,0.76224,0.36667,0.3881,0.29935,1.2576,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,174.353,0.43525,0.80385,0.36667,0.38701,0.30243,1.25413,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,178.653,0.40716,0.81565,0.36028,0.3722,0.29953,1.26842,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,182.969,0.35111,0.80916,0.35713,0.38503,0.2987,1.29027,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,187.111,0.49239,0.78744,0.33095,0.38587,0.29991,1.3209,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,191.436,0.46407,0.85692,0.36619,0.39796,0.31191,1.31235,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,195.665,0.41795,0.85736,0.36584,0.40094,0.31425,1.28043,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,199.828,0.36358,0.8588,0.36555,0.40071,0.3005,1.28066,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,203.967,0.48584,0.78822,0.33095,0.38881,0.28445,1.29918,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,208.141,0.40774,0.85497,0.36541,0.39142,0.30839,1.2792,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,212.14,0.4379,0.7819,0.33095,0.38827,0.31043,1.22811,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,216.648,0.34616,0.84732,0.36599,0.40049,0.30897,1.27049,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,220.747,0.42455,0.85155,0.36595,0.3875,0.31183,1.25971,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,225.309,0.31801,0.84854,0.36626,0.3943,0.3056,1.2802,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,229.887,0.39925,0.84913,0.36628,0.39144,0.31138,1.28448,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,234.109,0.36684,0.84955,0.36607,0.39068,0.30668,1.29622,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,238.319,0.31271,0.84837,0.36577,0.39119,0.30372,1.27708,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,242.469,0.29795,0.84499,0.36547,0.39101,0.30356,1.32266,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,246.718,0.35691,0.84149,0.36491,0.39119,0.31382,1.2593,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,250.791,0.33759,0.769,0.33095,0.37243,0.29871,1.30432,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,255.217,0.36969,0.76272,0.33095,0.37245,0.29587,1.28899,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,259.408,0.32698,0.7594,0.33095,0.37315,0.29378,1.31852,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,263.507,0.35462,0.75725,0.33095,0.37084,0.28917,1.35275,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,267.956,0.31651,0.75373,0.33095,0.37137,0.29266,1.31965,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,272.263,0.29693,0.75009,0.33095,0.37137,0.29113,1.30424,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,276.518,0.33858,0.74679,0.33095,0.37137,0.30226,1.2972,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,280.746,0.2955,0.74373,0.33095,0.3706,0.29732,1.28763,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,285.237,0.25608,0.7389,0.33095,0.37013,0.29382,1.30047,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,289.316,0.31737,0.7354,0.33095,0.37085,0.29421,1.2812,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,293.803,0.28271,0.73291,0.33095,0.37102,0.29297,1.30502,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,297.939,0.30939,0.73431,0.33095,0.37121,0.29265,1.30178,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,302.006,0.29387,0.73569,0.33095,0.3749,0.30449,1.29793,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,306.334,0.33321,0.73564,0.33095,0.3755,0.29876,1.29115,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,310.797,0.27937,0.7345,0.33095,0.37471,0.30315,1.29597,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,315.239,0.29676,0.73431,0.33095,0.37316,0.29728,1.33361,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,319.443,0.30876,0.73663,0.33095,0.37296,0.29531,1.34155,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,323.765,0.27807,0.73777,0.33095,0.3718,0.29503,1.29574,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,327.947,0.24036,0.73752,0.33095,0.37166,0.29784,1.3104,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,331.904,0.28612,0.73606,0.33095,0.36846,0.29513,1.28081,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,336.322,0.32097,0.7358,0.33095,0.37075,0.29735,1.31482,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,340.712,0.29539,0.73532,0.33095,0.3704,0.29489,1.33534,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,344.811,0.25167,0.738,0.33095,0.36678,0.29188,1.33181,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,349.22,0.32127,0.73653,0.33095,0.36839,0.29175,1.27211,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
