epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,170.413,0.48009,0.76998,0.34348,0.35186,0.27663,1.29971,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,175.401,0.44642,0.77767,0.36667,0.35188,0.27634,1.26101,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,180.241,0.40456,0.76362,0.36667,0.36779,0.2963,1.30515,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,184.525,0.3833,0.75428,0.36667,0.36516,0.29522,1.29464,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,188.817,0.34909,0.74462,0.36667,0.36512,0.29519,1.28483,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,193.315,0.46448,0.75185,0.36667,0.36508,0.29159,1.29904,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,197.68,0.42206,0.75992,0.36667,0.36512,0.29519,1.2891,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,202.305,0.39309,0.76508,0.36667,0.36508,0.29516,1.24463,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,206.677,0.32058,0.76652,0.36667,0.36504,0.29512,1.30542,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,211.468,0.47028,0.76933,0.36667,0.36494,0.29504,1.30024,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
