epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
12,44.4502,1.08774,0.45318,0.24224,0.2291,0.14212,1.21739,0.00112153,0.000373844,0.00112153,0.000373844,0.00112153,0.000373844,0.00112153,0.000373844
13,48.1786,1.2602,0.43054,0.26273,0.23389,0.15191,1.22645,0.00111985,0.000373285,0.00111985,0.000373285,0.00111985,0.000373285,0.00111985,0.000373285
14,51.74,0.96292,0.27603,0.26765,0.23099,0.16913,1.28955,0.00111818,0.000372725,0.00111818,0.000372725,0.00111818,0.000372725,0.00111818,0.000372725
15,55.3548,0.84795,0.27929,0.27143,0.16606,0.12287,1.29758,0.0011165,0.000372166,0.0011165,0.000372166,0.0011165,0.000372166,0.0011165,0.000372166
16,58.9683,0.84387,0.28633,0.27143,0.25875,0.19176,1.35139,0.00111482,0.000371606,0.00111482,0.000371606,0.00111482,0.000371606,0.00111482,0.000371606
17,62.6555,0.9459,0.2975,0.27143,0.25779,0.18808,1.30149,0.00111314,0.000371046,0.00111314,0.000371046,0.00111314,0.000371046,0.00111314,0.000371046
18,66.2875,0.77271,0.29942,0.27143,0.2543,0.18483,1.34793,0.00111146,0.000370487,0.00111146,0.000370487,0.00111146,0.000370487,0.00111146,0.000370487
19,70.1216,0.78446,0.45338,0.23571,0.28195,0.20771,1.30086,0.00110978,0.000369927,0.00110978,0.000369927,0.00110978,0.000369927,0.00110978,0.000369927
20,73.8286,0.70459,0.47533,0.23571,0.2755,0.20224,1.30286,0.0011081,0.000369368,0.0011081,0.000369368,0.0011081,0.000369368,0.0011081,0.000369368
21,77.5892,0.64943,0.47071,0.23571,0.31533,0.23587,1.33806,0.00110642,0.000368808,0.00110642,0.000368808,0.00110642,0.000368808,0.00110642,0.000368808
22,81.3268,0.81018,0.50676,0.28333,0.31179,0.23014,1.32112,0.00110475,0.000368248,0.00110475,0.000368248,0.00110475,0.000368248,0.00110475,0.000368248
23,84.9695,0.88597,0.38132,0.28333,0.33546,0.25709,1.32156,0.00110307,0.000367689,0.00110307,0.000367689,0.00110307,0.000367689,0.00110307,0.000367689
24,88.5795,0.60382,0.45065,0.28333,0.31822,0.2447,1.336,0.00110139,0.000367129,0.00110139,0.000367129,0.00110139,0.000367129,0.00110139,0.000367129
25,92.1456,0.665,0.62443,0.28333,0.32879,0.26754,1.30747,0.00109971,0.00036657,0.00109971,0.00036657,0.00109971,0.00036657,0.00109971,0.00036657
26,95.8329,0.62178,0.48641,0.28333,0.3156,0.25636,1.34859,0.00109803,0.00036601,0.00109803,0.00036601,0.00109803,0.00036601,0.00109803,0.00036601
27,99.4987,0.76956,0.60201,0.28333,0.33043,0.26894,1.39234,0.00109635,0.00036545,0.00109635,0.00036545,0.00109635,0.00036545,0.00109635,0.00036545
28,103.244,0.65014,0.62,0.28333,0.34839,0.26527,1.37694,0.00109467,0.000364891,0.00109467,0.000364891,0.00109467,0.000364891,0.00109467,0.000364891
29,106.899,0.5652,0.63092,0.28333,0.33582,0.26808,1.43746,0.00109299,0.000364331,0.00109299,0.000364331,0.00109299,0.000364331,0.00109299,0.000364331
30,110.424,0.52209,0.6527,0.23571,0.3313,0.2616,1.45939,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772
31,114.002,0.49725,0.63743,0.23571,0.34049,0.25953,1.4353,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212
32,117.604,0.51346,0.67454,0.23571,0.33912,0.26092,1.47685,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652
33,121.205,0.69721,0.83185,0.23571,0.3178,0.24277,1.45837,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093
34,124.857,0.46125,0.82671,0.23571,0.31744,0.2288,1.46643,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533
35,128.494,0.43154,0.81826,0.23571,0.30449,0.22462,1.48963,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974
36,132.122,0.54473,0.81462,0.23571,0.31463,0.23563,1.48234,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414
37,135.795,0.54079,0.83077,0.23571,0.30208,0.22427,1.48462,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,139.472,0.51028,0.83388,0.23571,0.29552,0.23018,1.48078,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,143.076,0.42455,0.83332,0.23571,0.29022,0.21813,1.47537,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,146.762,0.44715,0.83923,0.23571,0.30661,0.23935,1.46424,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,150.365,0.38438,0.82162,0.23571,0.29951,0.23363,1.4687,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,153.995,0.525,0.81239,0.23571,0.29121,0.24458,1.46593,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,157.695,0.492,0.81012,0.23571,0.29531,0.24728,1.46535,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,161.29,0.39483,0.67657,0.23571,0.29821,0.25021,1.47958,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,164.912,0.36399,0.82128,0.23571,0.30119,0.25111,1.4678,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,168.649,0.51251,0.67362,0.23571,0.30106,0.24676,1.46982,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,172.233,0.45565,0.67346,0.23571,0.30211,0.24415,1.48236,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,175.843,0.45373,0.82234,0.23571,0.30512,0.24689,1.49163,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,179.42,0.37043,0.83755,0.23571,0.30381,0.25346,1.50938,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,183.055,0.43646,0.83602,0.23571,0.30276,0.25252,1.46561,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,186.673,0.3926,0.83304,0.23571,0.3019,0.25175,1.45754,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,190.324,0.41109,0.83024,0.23571,0.30119,0.25111,1.4722,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,193.939,0.38971,0.82541,0.23571,0.30714,0.25289,1.45885,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,197.537,0.32997,0.68168,0.23571,0.28393,0.23058,1.41733,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,201.218,0.3146,0.83741,0.23571,0.28583,0.23511,1.39623,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,204.885,0.40213,0.69722,0.23571,0.28583,0.2322,1.41432,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,208.512,0.40181,0.85704,0.23571,0.28393,0.22919,1.41416,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,212.1,0.36469,0.85121,0.23571,0.28393,0.22919,1.43843,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,215.693,0.33439,0.71996,0.23571,0.28393,0.232,1.4649,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,219.295,0.37571,0.71826,0.23571,0.28479,0.22852,1.4668,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,222.841,0.31818,0.69104,0.23571,0.28393,0.232,1.43195,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,226.48,0.33395,0.66739,0.23571,0.27964,0.21746,1.4379,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,230.076,0.3434,0.63945,0.23571,0.27444,0.22944,1.42763,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,233.773,0.29838,0.64316,0.23571,0.27852,0.23067,1.41743,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,237.418,0.29225,0.66594,0.23571,0.27524,0.21136,1.45124,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,241.008,0.34471,0.65055,0.23571,0.27238,0.22514,1.4726,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,244.676,0.30033,0.64434,0.23571,0.27463,0.20592,1.46562,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,248.32,0.32696,0.65058,0.23571,0.28321,0.21714,1.41748,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,252.016,0.30978,0.66362,0.23571,0.31571,0.24282,1.42752,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,255.632,0.33839,0.67428,0.23571,0.31571,0.24282,1.408,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,259.239,0.28596,0.75364,0.269,0.32893,0.24757,1.41526,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,262.939,0.28804,0.7709,0.26849,0.32762,0.24109,1.4081,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,266.646,0.34716,0.72237,0.23811,0.31571,0.23752,1.38429,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,270.337,0.26431,0.79762,0.26723,0.33202,0.25259,1.43059,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,273.988,0.24969,0.73414,0.23571,0.31467,0.24188,1.42251,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,277.548,0.32603,0.79884,0.26621,0.32893,0.24757,1.42384,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,281.163,0.29874,0.79533,0.26682,0.32657,0.24545,1.42669,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,284.694,0.30477,0.7891,0.26807,0.32762,0.24639,1.49651,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,288.296,0.27007,0.77355,0.26935,0.32762,0.24639,1.48682,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,291.861,0.33766,0.76084,0.271,0.336,0.25394,1.44813,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
