epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
16,1545.28,1.71665,1.33482,0.00514,0.66951,0.43808,0.46434,0.25256,1.7398,1.50723,0.00687,0.0244312,0.00814375,0.0244312,0.00814375,0.0244312,0.00814375,0.0244312,0.00814375
17,1638.98,1.71191,1.31604,0.00502,0.60035,0.4973,0.48609,0.26514,1.79029,1.47983,0.00718,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
18,1732.61,1.73173,1.31812,0.00505,0.70883,0.46728,0.51606,0.28448,1.72701,1.50786,0.00687,0.0236888,0.00789625,0.0236888,0.00789625,0.0236888,0.00789625,0.0236888,0.00789625
19,1826.18,1.69741,1.27941,0.00508,0.6805,0.47164,0.50268,0.2701,1.7549,1.44447,0.00697,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
20,1919.4,1.71315,1.25983,0.00495,0.65967,0.49702,0.526,0.27688,1.74802,1.42813,0.0069,0.0229462,0.00764875,0.0229462,0.00764875,0.0229462,0.00764875,0.0229462,0.00764875
21,2013.73,1.68225,1.24659,0.0049,0.69878,0.49445,0.52295,0.28055,1.78142,1.50028,0.00696,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
22,2108.09,1.66999,1.20634,0.0048,0.74363,0.4649,0.53711,0.27285,1.7805,1.45913,0.00689,0.0222038,0.00740125,0.0222038,0.00740125,0.0222038,0.00740125,0.0222038,0.00740125
23,2202.79,1.67802,1.18113,0.00489,0.73657,0.4899,0.54539,0.3013,1.73692,1.43066,0.00689,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
24,2297.26,1.66714,1.1754,0.00485,0.5802,0.52265,0.48631,0.27383,1.83574,1.54293,0.00726,0.0214612,0.00715375,0.0214612,0.00715375,0.0214612,0.00715375,0.0214612,0.00715375
25,2392.89,1.6505,1.1603,0.00484,0.74174,0.51628,0.53444,0.31063,1.74448,1.41461,0.00691,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
26,2487.29,1.65084,1.15112,0.00486,0.67665,0.49071,0.51047,0.29046,1.78727,1.42472,0.00713,0.0207188,0.00690625,0.0207188,0.00690625,0.0207188,0.00690625,0.0207188,0.00690625
27,2580.93,1.62747,1.1302,0.00467,0.6567,0.51055,0.54621,0.31249,1.73332,1.3902,0.00679,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
28,2674.83,1.63931,1.10932,0.00473,0.66209,0.52223,0.53591,0.30526,1.7466,1.50659,0.00696,0.0199762,0.00665875,0.0199762,0.00665875,0.0199762,0.00665875,0.0199762,0.00665875
29,2768.01,1.62715,1.09764,0.00464,0.72518,0.52902,0.55778,0.33046,1.71502,1.42493,0.00669,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
30,2861.82,1.64222,1.10677,0.0046,0.74535,0.50909,0.51878,0.29845,1.72644,1.46562,0.00671,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125
31,2955.66,1.62225,1.08662,0.00468,0.72932,0.52113,0.54864,0.30942,1.72599,1.39462,0.00695,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
32,3050.63,1.62384,1.06751,0.00457,0.59722,0.58219,0.55439,0.31175,1.68442,1.41087,0.00675,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375
33,3145.46,1.598,1.0368,0.00457,0.7154,0.50507,0.52117,0.30388,1.73824,1.41561,0.00682,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
34,3239.92,1.60186,1.03246,0.00443,0.68432,0.51248,0.52084,0.3041,1.73583,1.34901,0.00677,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625
35,3334.12,1.56551,1.03142,0.00444,0.70818,0.51423,0.51545,0.30635,1.7432,1.33341,0.00671,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
36,3428.65,1.5361,1.00603,0.0045,0.75999,0.53081,0.53666,0.31269,1.72439,1.42117,0.00674,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875
37,3522.91,1.56426,1.00499,0.00443,0.71986,0.53093,0.55289,0.3219,1.71762,1.3461,0.00655,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
38,3616.83,1.5564,1.00499,0.00439,0.73052,0.50778,0.53052,0.30077,1.70359,1.40372,0.00659,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125
39,3710.51,1.5679,1.01102,0.00427,0.73666,0.52638,0.54753,0.31921,1.71877,1.35437,0.00673,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
40,3804.4,1.52811,0.96517,0.0042,0.7262,0.54964,0.56888,0.32675,1.68959,1.37778,0.00648,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375
41,3898.9,1.54827,0.97746,0.00419,0.72442,0.56647,0.57472,0.33072,1.68066,1.37655,0.00655,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
42,3992.95,1.54641,0.96647,0.00408,0.7707,0.53382,0.57177,0.32884,1.67249,1.36139,0.00647,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625
43,4087.26,1.50555,0.93945,0.00424,0.76435,0.54367,0.56593,0.32384,1.67227,1.41581,0.00637,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
44,4181.66,1.50675,0.92247,0.00432,0.64892,0.55547,0.53745,0.29655,1.70273,1.39332,0.00656,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875
45,4276.18,1.53054,0.94142,0.00415,0.71738,0.56577,0.58003,0.33915,1.68339,1.32302,0.00654,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
46,4370.7,1.50929,0.91941,0.00409,0.70475,0.56079,0.56731,0.3387,1.68191,1.32802,0.00646,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125
47,4464.89,1.47138,0.90373,0.00405,0.68454,0.57165,0.5595,0.32458,1.6813,1.37127,0.00647,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
48,4570.77,1.48318,0.90089,0.00409,0.72493,0.55687,0.56644,0.32724,1.69588,1.34489,0.00656,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375
49,4681.46,1.49193,0.89404,0.00389,0.74571,0.54901,0.5616,0.32994,1.68009,1.40483,0.00643,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
50,4794.19,1.45937,0.87634,0.00401,0.76598,0.50897,0.53817,0.31639,1.68103,1.41665,0.00647,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625
51,4900.54,1.45915,0.87587,0.00392,0.77502,0.54498,0.58275,0.34338,1.64216,1.37244,0.0062,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
52,4998.73,1.44903,0.86303,0.00392,0.72675,0.54256,0.55393,0.32535,1.69323,1.41277,0.0065,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875
53,5096.05,1.46116,0.86024,0.00396,0.71698,0.54832,0.56203,0.33383,1.67601,1.3949,0.00632,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
54,5192.98,1.44585,0.8563,0.00395,0.74892,0.56213,0.58681,0.35428,1.63367,1.36507,0.00621,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125
55,5290.31,1.44124,0.83456,0.00388,0.75348,0.5493,0.58023,0.34813,1.63058,1.38713,0.00623,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
56,5388.63,1.42097,0.83883,0.00375,0.75567,0.53586,0.56327,0.32698,1.65074,1.38618,0.00624,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375
57,5490.6,1.41792,0.82921,0.00378,0.73515,0.56689,0.56886,0.33641,1.66858,1.38526,0.0063,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
58,5595.63,1.4322,0.83767,0.00381,0.70556,0.57744,0.57768,0.34389,1.63491,1.43261,0.00608,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625
59,5700.64,1.39045,0.80796,0.00375,0.72795,0.5648,0.57893,0.33394,1.65858,1.35529,0.00617,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
60,5805.64,1.41209,0.80347,0.00383,0.74392,0.57011,0.58889,0.34104,1.63715,1.39551,0.00613,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875
61,5906.76,1.37873,0.78815,0.00368,0.73127,0.54874,0.57369,0.33835,1.6357,1.39901,0.00603,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
62,6004.05,1.40553,0.81037,0.00369,0.75834,0.55612,0.57904,0.34319,1.6126,1.42973,0.00607,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125
63,6101.36,1.38663,0.78713,0.00371,0.74896,0.56746,0.58594,0.35148,1.64521,1.38947,0.00616,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
64,6198.47,1.373,0.78073,0.00363,0.75932,0.55728,0.58514,0.34903,1.63528,1.38697,0.00609,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375
65,6296.21,1.38027,0.785,0.00369,0.76899,0.55927,0.57833,0.33683,1.65692,1.40145,0.00629,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
66,6397.11,1.36879,0.75829,0.00368,0.75767,0.55566,0.57564,0.33326,1.63517,1.41426,0.00616,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625
67,6502.08,1.35647,0.75884,0.00358,0.74412,0.56342,0.58802,0.34079,1.6394,1.40796,0.00621,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
68,6608.28,1.3642,0.77039,0.00349,0.74414,0.55512,0.57845,0.34126,1.64511,1.42491,0.00615,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875
69,6704.39,1.33478,0.73568,0.00351,0.73824,0.5374,0.56668,0.32979,1.64302,1.44104,0.00612,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
70,6798.7,1.34954,0.73691,0.00346,0.75819,0.54263,0.57873,0.34013,1.62217,1.42513,0.00605,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125
71,6922.22,1.26995,0.65491,0.00349,0.75426,0.53083,0.57364,0.33968,1.6785,1.43961,0.00634,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
72,7013.47,1.24831,0.64368,0.00347,0.69947,0.58835,0.58219,0.34012,1.66838,1.44178,0.00623,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375
73,7104.94,1.247,0.64267,0.00342,0.71619,0.56779,0.57034,0.32998,1.66757,1.46714,0.00624,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
74,7196.42,1.23189,0.63488,0.00339,0.74123,0.57881,0.57612,0.34926,1.66334,1.43667,0.00618,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625
75,7288.03,1.23826,0.62785,0.00338,0.7414,0.57189,0.58107,0.34558,1.6642,1.45426,0.0063,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
76,7379.84,1.23807,0.62742,0.0033,0.75602,0.5523,0.58164,0.3415,1.66891,1.4294,0.00622,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875
77,7472.44,1.2175,0.61989,0.00327,0.73369,0.57099,0.57865,0.34337,1.67679,1.43585,0.00627,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
78,7565.76,1.20694,0.62057,0.0033,0.74967,0.56402,0.58099,0.34478,1.645,1.46415,0.00607,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125
79,7657.1,1.21069,0.60954,0.00326,0.75301,0.54959,0.57667,0.34269,1.64551,1.45997,0.00613,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
80,7748.34,1.19856,0.60739,0.0032,0.74214,0.55944,0.57477,0.34564,1.64166,1.46632,0.00609,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375
