epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,3834.78,1.52895,0.97744,0.00421,0.75885,0.56342,0.57571,0.32578,1.71571,1.34738,0.00667,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375
41,3926.78,1.55757,0.97189,0.00424,0.7963,0.53392,0.5718,0.32572,1.66873,1.40552,0.00654,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
42,4018.02,1.5486,0.96845,0.00411,0.73533,0.55917,0.57563,0.34128,1.68502,1.36142,0.00642,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625
43,4109.76,1.50956,0.93451,0.00426,0.77859,0.53259,0.57492,0.3435,1.69931,1.39926,0.00653,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
44,4201.23,1.50521,0.92683,0.00429,0.68825,0.54816,0.56549,0.32381,1.69114,1.36134,0.00651,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875
45,4293.94,1.52744,0.93828,0.0041,0.69955,0.54864,0.57231,0.33264,1.69256,1.32904,0.00654,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
46,4388.36,1.51241,0.91629,0.00408,0.75967,0.55102,0.57945,0.34951,1.66306,1.35876,0.00644,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125
47,4480.32,1.46841,0.9068,0.00404,0.76494,0.55368,0.57863,0.34153,1.66038,1.36345,0.00642,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
48,4572.13,1.48065,0.9053,0.00408,0.7394,0.58158,0.57585,0.33468,1.69088,1.36885,0.00661,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375
49,4663.91,1.49574,0.88654,0.00392,0.74727,0.56735,0.59201,0.34943,1.66176,1.37773,0.00645,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
