epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,142.985,0.5221,0.86529,0.27114,0.3222,0.21884,1.51105,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,146.727,0.49173,0.87222,0.27073,0.3222,0.21731,1.56106,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,150.506,0.43116,0.88474,0.27121,0.32251,0.22254,1.58716,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,154.223,0.4137,0.85803,0.27143,0.31661,0.23665,1.59225,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,158.144,0.36445,0.8654,0.27143,0.31391,0.23733,1.60716,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,162.002,0.50938,0.9136,0.27143,0.32549,0.24142,1.57054,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,165.763,0.46965,0.93171,0.27094,0.31982,0.23223,1.57972,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,169.536,0.36951,0.92961,0.27072,0.31982,0.22781,1.55672,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,173.265,0.34719,0.84057,0.23571,0.29935,0.22,1.50918,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,177.127,0.47987,0.84734,0.25311,0.29563,0.21687,1.57967,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,180.91,0.41421,0.8493,0.25394,0.29563,0.21707,1.49099,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,184.646,0.42428,0.83568,0.23571,0.29512,0.21348,1.53318,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,188.445,0.34858,0.85269,0.26388,0.2885,0.2029,1.6135,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,192.273,0.47769,0.90889,0.2704,0.2987,0.21324,1.60901,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,196.061,0.36225,0.69867,0.23817,0.29113,0.21172,1.60267,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,199.819,0.4144,0.84155,0.23571,0.30065,0.22056,1.57529,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,203.617,0.4379,0.83316,0.258,0.30899,0.22843,1.48775,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,207.406,0.34981,0.85567,0.26073,0.31662,0.22914,1.5162,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,211.317,0.31989,0.86291,0.26546,0.31696,0.22804,1.51084,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,215.119,0.39274,0.8734,0.26365,0.3015,0.21987,1.51675,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,218.943,0.37619,0.87407,0.25918,0.3015,0.21916,1.55031,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,222.836,0.37772,0.85612,0.25779,0.29863,0.21863,1.5261,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,226.695,0.3426,0.87013,0.25786,0.30345,0.23416,1.48952,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,230.52,0.36714,0.72355,0.10573,0.29563,0.23082,1.55881,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,234.421,0.32317,0.71629,0.09389,0.3002,0.23458,1.54145,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,238.216,0.32301,0.72153,0.10536,0.29624,0.21712,1.56731,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,242.153,0.36924,0.72796,0.11069,0.30397,0.22148,1.56721,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,246.099,0.28698,0.71748,0.25441,0.30529,0.22078,1.56934,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,249.889,0.29052,0.71085,0.25471,0.29781,0.21612,1.59062,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,253.659,0.3377,0.67982,0.23571,0.28488,0.20968,1.50588,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,257.402,0.27523,0.82801,0.23571,0.27807,0.20488,1.53804,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,261.174,0.30711,0.84286,0.23571,0.27897,0.20426,1.53366,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
