epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
37,160.771,0.49392,0.71084,0.31096,0.37265,0.28424,1.16819,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,165.233,0.44834,0.72751,0.31175,0.37799,0.28483,1.19035,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,169.838,0.44448,0.73743,0.31244,0.36192,0.29071,1.14037,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,173.956,0.42415,0.73339,0.31329,0.3586,0.28555,1.17293,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,178.14,0.371,0.72127,0.31312,0.35967,0.26422,1.25646,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,182.551,0.48425,0.71555,0.31355,0.35888,0.28404,1.23378,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,186.603,0.44905,0.70374,0.3137,0.35964,0.28127,1.26991,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,191.219,0.42015,0.70581,0.31375,0.35971,0.28546,1.27962,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,195.656,0.3439,0.69632,0.31432,0.34448,0.27939,1.27035,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,199.757,0.48578,0.70252,0.31457,0.34652,0.27694,1.24981,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,204.095,0.42821,0.70362,0.31471,0.34631,0.27757,1.26488,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,208.234,0.42305,0.74473,0.31476,0.36281,0.29186,1.24122,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,212.418,0.34879,0.74364,0.31473,0.36325,0.29064,1.21308,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,216.51,0.45064,0.71199,0.31477,0.3478,0.27243,1.2148,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,220.929,0.34262,0.71374,0.31505,0.34697,0.2766,1.21264,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,224.977,0.41198,0.70846,0.31532,0.34705,0.27649,1.20157,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,229.485,0.40108,0.69379,0.31541,0.35063,0.27971,1.23483,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,233.927,0.31148,0.69789,0.31525,0.34991,0.28081,1.26338,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,237.95,0.27985,0.70009,0.31511,0.35093,0.28117,1.27614,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,242.442,0.3761,0.70494,0.31449,0.34722,0.27783,1.25475,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,246.832,0.35501,0.70265,0.31487,0.34497,0.26757,1.29326,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,251.086,0.3548,0.73672,0.31505,0.36033,0.28609,1.29298,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,255.444,0.33533,0.71146,0.31583,0.36088,0.28627,1.29437,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,260.017,0.37516,0.70882,0.31594,0.36206,0.29119,1.28304,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,264.455,0.32686,0.73385,0.31612,0.36194,0.28143,1.3212,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,268.976,0.32166,0.76445,0.31576,0.35804,0.27499,1.29254,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,273.272,0.35324,0.78228,0.31582,0.35803,0.2837,1.28079,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,277.469,0.2845,0.78257,0.31484,0.35749,0.2777,1.26844,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,281.877,0.25862,0.68889,0.28027,0.34605,0.27292,1.28256,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,286.268,0.31987,0.68759,0.27968,0.34609,0.26773,1.28616,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,290.424,0.2823,0.68683,0.27911,0.34265,0.26475,1.27708,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,294.665,0.3223,0.75727,0.13623,0.34265,0.26825,1.27328,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,299.088,0.29569,0.82647,0.17063,0.34568,0.27665,1.28619,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,303.349,0.36086,0.75626,0.13575,0.26285,0.21631,1.25746,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,307.418,0.27864,0.65141,0.21234,0.26293,0.21778,1.27376,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,311.924,0.30604,0.66581,0.24181,0.2571,0.20659,1.2847,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,316.394,0.33152,0.6769,0.264,0.26556,0.21558,1.28434,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,320.217,0.284,0.68179,0.27633,0.26167,0.2118,1.26819,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,324.411,0.25294,0.68129,0.27627,0.26152,0.20759,1.24057,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,328.905,0.30855,0.68853,0.27578,0.26246,0.21308,1.21744,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,333.066,0.28936,0.68806,0.27546,0.26233,0.21229,1.24246,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,337.255,0.28219,0.68838,0.27555,0.26638,0.21881,1.23086,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,341.733,0.26915,0.69146,0.27667,0.26679,0.21572,1.21658,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,345.741,0.33333,0.69374,0.27797,0.26675,0.2157,1.20428,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
