epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,44.2323,2.31764,2.67777,0.00409,0.745,0.27846,0.2717,0.20722,1.55451,3.73626,0.0049,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772,0.00109132,0.000363772
31,45.647,2.02364,2.35085,0.00471,0.59233,0.29298,0.20297,0.16184,1.55194,3.67459,0.00486,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212,0.00108964,0.000363212
32,47.0782,2.21319,3.23272,0.00458,0.59847,0.27662,0.21405,0.17972,1.66498,3.44728,0.00577,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652,0.00108796,0.000362652
33,48.5294,1.72332,2.74695,0.00506,0.75435,0.23782,0.2254,0.19058,1.68313,3.50126,0.00561,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093,0.00108628,0.000362093
34,50.0588,2.10242,2.48746,0.00499,0.75757,0.25675,0.21547,0.17394,1.65701,3.63741,0.00513,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533,0.0010846,0.000361533
35,51.5892,1.9683,2.35634,0.00379,0.77131,0.2663,0.21536,0.18015,1.65457,3.65113,0.00481,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974,0.00108292,0.000360974
36,53.0979,2.15159,2.19493,0.00312,0.77338,0.25976,0.21677,0.17547,1.68174,3.63814,0.00491,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414,0.00108124,0.000360414
37,54.5648,2.27546,2.51243,0.00473,0.81847,0.25296,0.28779,0.22727,1.65996,3.69601,0.00496,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854,0.00107956,0.000359854
38,56.0507,2.11469,2.42381,0.00514,0.85026,0.24596,0.28785,0.22796,1.69409,3.70428,0.00524,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295,0.00107788,0.000359295
39,57.5622,2.30342,2.30489,0.00502,0.75619,0.23571,0.29143,0.24516,1.72212,3.55867,0.00505,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735,0.00107621,0.000358735
40,59.2111,2.09291,2.19133,0.00345,0.78204,0.26694,0.30541,0.25764,1.73524,3.40276,0.00536,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,61.0052,1.8068,2.68271,0.00509,0.81457,0.283,0.32355,0.26225,1.69126,3.33659,0.00581,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,62.5565,2.09638,2.18355,0.00406,0.82704,0.28259,0.32278,0.27414,1.6306,3.34616,0.00554,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,64.1669,2.30072,2.38984,0.00356,0.6699,0.28603,0.32362,0.2758,1.59684,3.36499,0.0054,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,65.9751,2.28177,2.3163,0.00304,0.64732,0.28896,0.32174,0.27382,1.59452,3.39252,0.00549,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,67.7876,2.10722,1.99877,0.00384,0.7288,0.27143,0.33379,0.27782,1.62626,3.29386,0.00531,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,69.6584,2.04711,1.87743,0.00363,0.73399,0.27143,0.3011,0.25515,1.64936,3.47427,0.0052,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,71.226,2.42221,1.94281,0.00337,0.72812,0.27143,0.30704,0.25623,1.82475,3.3635,0.00595,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,72.8052,2.09993,2.00272,0.00385,0.71206,0.27143,0.31111,0.25629,1.80994,3.45235,0.00596,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,74.3229,2.0281,2.18901,0.00611,0.60899,0.27143,0.32063,0.25239,1.75032,3.5623,0.00578,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,75.9045,1.97802,1.93858,0.00408,0.59765,0.27143,0.31659,0.24806,1.81434,3.5177,0.00602,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,77.5044,2.43787,2.0079,0.0034,0.77436,0.26904,0.31571,0.24604,1.71512,3.67425,0.00563,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,79.0417,1.93705,1.82309,0.00384,0.76993,0.26063,0.31407,0.24559,1.71625,3.71196,0.00563,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,80.5416,2.57837,2.16289,0.00399,0.76848,0.25036,0.30487,0.25818,1.73155,3.76984,0.00569,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,81.9615,2.54253,1.75403,0.00529,0.74982,0.24059,0.30098,0.25571,1.72552,3.77983,0.00556,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,83.4556,1.99287,1.77055,0.00315,0.7539,0.24011,0.30116,0.25416,1.71468,3.84944,0.00541,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,84.907,1.98515,1.68095,0.0047,0.81174,0.24297,0.30529,0.25525,1.7129,3.89949,0.0054,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,86.488,2.13622,1.88793,0.0036,0.83194,0.2461,0.30559,0.25555,1.78782,3.83834,0.00564,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,87.8841,1.78717,1.36574,0.00336,0.69748,0.25344,0.3133,0.25891,1.81985,3.86097,0.00585,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,89.2718,2.15663,1.43467,0.00335,0.64647,0.25898,0.31373,0.25894,1.75966,3.95775,0.00555,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,90.7952,2.21481,1.5298,0.00385,0.78505,0.26375,0.3043,0.25534,1.7954,3.89842,0.00565,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,92.2968,2.3522,1.76602,0.00262,0.76057,0.26273,0.3036,0.25505,1.753,3.99391,0.00546,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,93.7588,2.08442,1.54232,0.005,0.77899,0.2618,0.30428,0.25333,1.74888,4.08167,0.00539,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,95.2365,1.99534,1.27048,0.00361,0.75118,0.26367,0.30547,0.25429,1.74192,4.06461,0.00541,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,96.6485,2.14344,2.16146,0.0046,0.60135,0.26708,0.30606,0.25476,1.77183,4.07873,0.00561,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
