epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,70.8234,1.82195,3.64,0.00558,0.67578,0.27097,0.30493,0.15448,1.81524,2.01349,0.00673,0.0099734,0.00332447,0.0099734,0.00332447,0.0099734,0.00332447,0.0099734,0.00332447
2,125.526,1.81696,1.95503,0.00542,0.60278,0.34622,0.36687,0.19462,1.78754,1.86326,0.00686,0.0197262,0.00657541,0.0197262,0.00657541,0.0197262,0.00657541,0.0197262,0.00657541
3,177.351,1.82633,1.82278,0.00556,0.52535,0.44499,0.43001,0.21902,1.83408,1.90098,0.00726,0.0292316,0.00974385,0.0292316,0.00974385,0.0292316,0.00974385,0.0292316,0.00974385
4,228.174,1.83207,1.81322,0.00578,0.603,0.3652,0.37107,0.19858,1.8432,1.83141,0.00789,0.0288862,0.00962875,0.0288862,0.00962875,0.0288862,0.00962875,0.0288862,0.00962875
5,279.13,1.87662,1.75159,0.00592,0.60942,0.40654,0.39763,0.20228,1.84832,1.74057,0.00757,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
6,330.187,1.85104,1.68839,0.00585,0.68185,0.41831,0.44779,0.22002,1.8083,1.61025,0.0073,0.0281437,0.00938125,0.0281437,0.00938125,0.0281437,0.00938125,0.0281437,0.00938125
7,384.382,1.85792,1.67562,0.00581,0.624,0.426,0.461,0.24228,1.8126,1.67083,0.00745,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
8,437.938,1.83628,1.58451,0.00569,0.64159,0.45553,0.4532,0.22643,1.81268,1.60348,0.00731,0.0274012,0.00913375,0.0274012,0.00913375,0.0274012,0.00913375,0.0274012,0.00913375
9,491.119,1.83042,1.54942,0.00558,0.65274,0.43909,0.43616,0.21434,1.83182,1.68622,0.00763,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
10,543.918,1.82146,1.49762,0.00539,0.68003,0.47074,0.50193,0.26524,1.78782,1.51319,0.00715,0.0266587,0.00888625,0.0266587,0.00888625,0.0266587,0.00888625,0.0266587,0.00888625
